segmentnr	original	analyzed
PA_pli-tv-pvr_5:25.2	Siyā samathā samathassa sādhāraṇā, siyā samathā samathassa asādhāraṇā.	▁siyā ▁samath ā ▁samath assa ▁ sādhāraṇ ā ▁siyā ▁samath ā ▁samath assa ▁a sādhāraṇ ā
PA_pli-tv-pvr_5:26.1	Kathaṁ siyā samathā samathassa sādhāraṇā?	▁kathaṃ ▁siyā ▁samath ā ▁samath assa ▁ sādhāraṇ ā
PA_pli-tv-pvr_5:26.2	Kathaṁ siyā samathā samathassa asādhāraṇā?	▁kathaṃ ▁siyā ▁samath ā ▁samath assa ▁a sādhāraṇ ā
PA_pli-tv-pvr_5:26.3	Yebhuyyasikā sammukhāvinayassa sādhāraṇā, sativinayassa amūḷhavinayassa paṭiññātakaraṇassa tassapāpiyasikāya tiṇavatthārakassa asādhāraṇā.	▁yebhuyy as ikā ▁sammukhā vinay assa ▁ sādhāraṇ ā ▁sati vinay assa ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁a sādhāraṇ ā
PA_pli-tv-pvr_5:27.1	Sativinayo sammukhāvinayassa sādhāraṇo, amūḷhavinayassa paṭiññātakaraṇassa tassapāpiyasikāya tiṇavatthārakassa yebhuyyasikāya asādhāraṇo.	▁sati vinay o ▁sammukhā vinay assa ▁ sādhāraṇ o ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁a sādhāraṇ o
PA_pli-tv-pvr_5:28.1	Amūḷhavinayo sammukhāvinayassa sādhāraṇo, paṭiññātakaraṇassa tassapāpiyasikāya tiṇavatthārakassa yebhuyyasikāya sativinayassa asādhāraṇo.	▁a mūḷh avinay o ▁sammukhā vinay assa ▁ sādhāraṇ o ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁sati vinay assa ▁a sādhāraṇ o
PA_pli-tv-pvr_5:29.1	Paṭiññātakaraṇaṁ sammukhāvinayassa sādhāraṇaṁ, tassapāpiyasikāya tiṇavatthārakassa yebhuyyasikāya sativinayassa amūḷhavinayassa asādhāraṇaṁ.	▁paṭiññā t akaraṇ aṃ ▁sammukhā vinay assa ▁ sādhāraṇ aṃ ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁sati vinay assa ▁a mūḷh avinay assa ▁a sādhāraṇ aṃ
PA_pli-tv-pvr_5:30.1	Tassapāpiyasikā sammukhāvinayassa sādhāraṇā, tiṇavatthārakassa yebhuyyasikāya sativinayassa amūḷhavinayassa paṭiññātakaraṇassa asādhāraṇā.	▁tassa pāp iy as ikā ▁sammukhā vinay assa ▁ sādhāraṇ ā ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁sati vinay assa ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁a sādhāraṇ ā
PA_pli-tv-pvr_5:31.1	Tiṇavatthārako sammukhāvinayassa sādhāraṇo, yebhuyyasikāya sativinayassa amūḷhavinayassa paṭiññātakaraṇassa tassapāpiyasikāya asādhāraṇo.	▁tiṇ avatth ā r ako ▁sammukhā vinay assa ▁ sādhāraṇ o ▁yebhuyy as ikāya ▁sati vinay assa ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁a sādhāraṇ o
PA_pli-tv-pvr_5:32.1	Evaṁ siyā samathā samathassa sādhāraṇā;	▁evaṃ ▁siyā ▁samath ā ▁samath assa ▁ sādhāraṇ ā
PA_pli-tv-pvr_5:32.2	evaṁ siyā samathā samathassa asādhāraṇā.	▁evaṃ ▁siyā ▁samath ā ▁samath assa ▁a sādhāraṇ ā
PA_pli-tv-pvr_5:33.1	Samathā samathassa sādhāraṇavāro niṭṭhito navamo.	▁samath ā ▁samath assa ▁ sādhāraṇ avāro ▁niṭṭhito ▁navam o
PA_pli-tv-pvr_5:34.0	5. Samathāsamathassatabbhāgiyavāra	▁samath ā sam atha ssa t ab bhāgiy avāra
PA_pli-tv-pvr_5:34.1	Samathā samathassa tabbhāgiyā, samathā samathassa aññabhāgiyā.	▁samath ā ▁samath assa ▁t ab bhāgiy ā ▁samath ā ▁samath assa ▁aññ a bhāgiy ā
PA_pli-tv-pvr_5:34.2	Siyā samathā samathassa tabbhāgiyā, siyā samathā samathassa aññabhāgiyā.	▁siyā ▁samath ā ▁samath assa ▁t ab bhāgiy ā ▁siyā ▁samath ā ▁samath assa ▁aññ a bhāgiy ā
PA_pli-tv-pvr_5:35.1	Kathaṁ siyā samathā samathassa tabbhāgiyā?	▁kathaṃ ▁siyā ▁samath ā ▁samath assa ▁t ab bhāgiy ā
PA_pli-tv-pvr_5:35.2	Kathaṁ siyā samathā samathassa aññabhāgiyā?	▁kathaṃ ▁siyā ▁samath ā ▁samath assa ▁aññ a bhāgiy ā
PA_pli-tv-pvr_5:35.3	Yebhuyyasikā sammukhāvinayassa tabbhāgiyā, sativinayassa amūḷhavinayassa paṭiññātakaraṇassa tassapāpiyasikāya tiṇavatthārakassa aññabhāgiyā.	▁yebhuyy as ikā ▁sammukhā vinay assa ▁t ab bhāgiy ā ▁sati vinay assa ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁aññ a bhāgiy ā
PA_pli-tv-pvr_5:36.1	Sativinayo sammukhāvinayassa tabbhāgiyo, amūḷhavinayassa paṭiññātakaraṇassa tassapāpiyasikāya tiṇavatthārakassa yebhuyyasikāya aññabhāgiyo.	▁sati vinay o ▁sammukhā vinay assa ▁t ab bhāgiy o ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁aññ a bhāgiy o
PA_pli-tv-pvr_5:37.1	Amūḷhavinayo sammukhāvinayassa tabbhāgiyo, paṭiññātakaraṇassa tassapāpiyasikāya tiṇavatthārakassa yebhuyyasikāya sativinayassa aññabhāgiyo.	▁a mūḷh avinay o ▁sammukhā vinay assa ▁t ab bhāgiy o ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁sati vinay assa ▁aññ a bhāgiy o
PA_pli-tv-pvr_5:38.1	Paṭiññātakaraṇaṁ sammukhāvinayassa tabbhāgiyaṁ, tassapāpiyasikāya tiṇavatthārakassa yebhuyyasikāya sativinayassa amūḷhavinayassa aññabhāgiyaṁ.	▁paṭiññā t akaraṇ aṃ ▁sammukhā vinay assa ▁t ab bhāgiy aṃ ▁tassa pāp iy as ikāya ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁sati vinay assa ▁a mūḷh avinay assa ▁aññ a bhāgiy aṃ
PA_pli-tv-pvr_5:39.1	Tassapāpiyasikā sammukhāvinayassa tabbhāgiyā, tiṇavatthārakassa yebhuyyasikāya sativinayassa amūḷhavinayassa paṭiññātakaraṇassa aññabhāgiyā.	▁tassa pāp iy as ikā ▁sammukhā vinay assa ▁t ab bhāgiy ā ▁tiṇ avatth ā ra kassa ▁yebhuyy as ikāya ▁sati vinay assa ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁aññ a bhāgiy ā
PA_pli-tv-pvr_5:40.1	Tiṇavatthārako sammukhāvinayassa tabbhāgiyo, yebhuyyasikāya sativinayassa amūḷhavinayassa paṭiññātakaraṇassa tassapāpiyasikāya aññabhāgiyo.	▁tiṇ avatth ā r ako ▁sammukhā vinay assa ▁t ab bhāgiy o ▁yebhuyy as ikāya ▁sati vinay assa ▁a mūḷh avinay assa ▁paṭiññā t akaraṇ assa ▁tassa pāp iy as ikāya ▁aññ a bhāgiy o
PA_pli-tv-pvr_5:41.1	Evaṁ siyā samathā samathassa tabbhāgiyā, evaṁ siyā samathā samathassa aññabhāgiyā.	▁evaṃ ▁siyā ▁samath ā ▁samath assa ▁t ab bhāgiy ā ▁evaṃ ▁siyā ▁samath ā ▁samath assa ▁aññ a bhāgiy ā
PA_pli-tv-pvr_5:42.1	Samathā samathassa tabbhāgiyavāro niṭṭhito dasamo.	▁samath ā ▁samath assa ▁t ab bhāgiy avāro ▁niṭṭhito ▁dasa mo
PA_pli-tv-pvr_5:43.0	6. Samathasammukhāvinayavāra	▁samath asam mukh ā vinay avāra
PA_pli-tv-pvr_5:43.1	Samatho sammukhāvinayo, sammukhāvinayo samatho?	▁samath o ▁sammukhā vinay o ▁sammukhā vinay o ▁samath o
PA_pli-tv-pvr_5:43.2	Samatho yebhuyyasikā, yebhuyyasikā samatho?	▁samath o ▁yebhuyy as ikā ▁yebhuyy as ikā ▁samath o
PA_pli-tv-pvr_5:43.3	Samatho sativinayo, sativinayo samatho?	▁samath o ▁sati vinay o ▁sati vinay o ▁samath o
PA_pli-tv-pvr_5:43.4	Samatho amūḷhavinayo, amūḷhavinayo samatho?	▁samath o ▁a mūḷh avinay o ▁a mūḷh avinay o ▁samath o
PA_pli-tv-pvr_5:43.5	Samatho paṭiññātakaraṇaṁ, paṭiññātakaraṇaṁ samatho?	▁samath o ▁paṭiññā t akaraṇ aṃ ▁paṭiññā t akaraṇ aṃ ▁samath o
PA_pli-tv-pvr_5:43.6	Samatho tassapāpiyasikā, tassapāpiyasikā samatho?	▁samath o ▁tassa pāp iy as ikā ▁tassa pāp iy as ikā ▁samath o
PA_pli-tv-pvr_5:43.7	Samatho tiṇavatthārako, tiṇavatthārako samatho?	▁samath o ▁tiṇ avatth ā r ako ▁tiṇ avatth ā r ako ▁samath o
PA_pli-tv-pvr_5:44.1	Yebhuyyasikā sativinayo amūḷhavinayo paṭiññātakaraṇaṁ tassapāpiyasikā tiṇavatthārako—	▁yebhuyy as ikā ▁sati vinay o ▁a mūḷh avinay o ▁paṭiññā t akaraṇ aṃ ▁tassa pāp iy as ikā ▁tiṇ avatth ā r ako
PA_pli-tv-pvr_5:44.2	ime samathā samathā, no sammukhāvinayo.	▁ime ▁samath ā ▁samath ā ▁no ▁sammukhā vinay o
PA_pli-tv-pvr_5:44.3	Sammukhāvinayo samatho ceva sammukhāvinayo ca.	▁sammukhā vinay o ▁samath o ▁ceva ▁sammukhā vinay o ▁ca
PA_pli-tv-pvr_5:45.1	Sativinayo amūḷhavinayo paṭiññātakaraṇaṁ tassapāpiyasikā tiṇavatthārako sammukhāvinayo—	▁sati vinay o ▁a mūḷh avinay o ▁paṭiññā t akaraṇ aṃ ▁tassa pāp iy as ikā ▁tiṇ avatth ā r ako ▁sammukhā vinay o
PA_pli-tv-pvr_5:45.2	ime samathā samathā, no yebhuyyasikā.	▁ime ▁samath ā ▁samath ā ▁no ▁yebhuyy as ikā
PA_pli-tv-pvr_5:45.3	Yebhuyyasikā samatho ceva yebhuyyasikā ca.	▁yebhuyy as ikā ▁samath o ▁ceva ▁yebhuyy as ikā ▁ca
PA_pli-tv-pvr_5:46.1	Amūḷhavinayo paṭiññātakaraṇaṁ tassapāpiyasikā tiṇavatthārako sammukhāvinayo yebhuyyasikā—	▁a mūḷh avinay o ▁paṭiññā t akaraṇ aṃ ▁tassa pāp iy as ikā ▁tiṇ avatth ā r ako ▁sammukhā vinay o ▁yebhuyy as ikā
PA_pli-tv-pvr_5:46.2	ime samathā samathā, no sativinayo.	▁ime ▁samath ā ▁samath ā ▁no ▁sati vinay o
PA_pli-tv-pvr_5:46.3	Sativinayo samatho ceva sativinayo ca.	▁sati vinay o ▁samath o ▁ceva ▁sati vinay o ▁ca
PA_pli-tv-pvr_5:47.1	Paṭiññātakaraṇaṁ tassapāpiyasikā tiṇavatthārako sammukhāvinayo yebhuyyasikā sativinayo—	▁paṭiññā t akaraṇ aṃ ▁tassa pāp iy as ikā ▁tiṇ avatth ā r ako ▁sammukhā vinay o ▁yebhuyy as ikā ▁sati vinay o
PA_pli-tv-pvr_5:47.2	ime samathā samathā, no amūḷhavinayo.	▁ime ▁samath ā ▁samath ā ▁no ▁a mūḷh avinay o
PA_pli-tv-pvr_5:47.3	Amūḷhavinayo samatho ceva amūḷhavinayo ca.	▁a mūḷh avinay o ▁samath o ▁ceva ▁a mūḷh avinay o ▁ca
PA_pli-tv-pvr_5:48.1	Tassapāpiyasikā tiṇavatthārako sammukhāvinayo yebhuyyasikā sativinayo amūḷhavinayo—	▁tassa pāp iy as ikā ▁tiṇ avatth ā r ako ▁sammukhā vinay o ▁yebhuyy as ikā ▁sati vinay o ▁a mūḷh avinay o
PA_pli-tv-pvr_5:48.2	ime samathā samathā, no paṭiññātakaraṇaṁ.	▁ime ▁samath ā ▁samath ā ▁no ▁paṭiññā t akaraṇ aṃ
PA_pli-tv-pvr_5:48.3	Paṭiññātakaraṇaṁ samatho ceva paṭiññātakaraṇañca.	▁paṭiññā t akaraṇ aṃ ▁samath o ▁ceva ▁paṭiññā t akaraṇ añca
PA_pli-tv-pvr_5:49.1	Tiṇavatthārako sammukhāvinayo yebhuyyasikā sativinayo amūḷhavinayo paṭiññātakaraṇaṁ—	▁tiṇ avatth ā r ako ▁sammukhā vinay o ▁yebhuyy as ikā ▁sati vinay o ▁a mūḷh avinay o ▁paṭiññā t akaraṇ aṃ
PA_pli-tv-pvr_5:49.2	ime samathā samathā, no tassapāpiyasikā.	▁ime ▁samath ā ▁samath ā ▁no ▁tassa pāp iy as ikā
PA_pli-tv-pvr_5:49.3	Tassapāpiyasikā samatho ceva tassapāpiyasikā ca.	▁tassa pāp iy as ikā ▁samath o ▁ceva ▁tassa pāp iy as ikā ▁ca
PA_pli-tv-pvr_5:50.1	Sammukhāvinayo yebhuyyasikā sativinayo amūḷhavinayo paṭiññātakaraṇaṁ tassapāpiyasikā—	▁sammukhā vinay o ▁yebhuyy as ikā ▁sati vinay o ▁a mūḷh avinay o ▁paṭiññā t akaraṇ aṃ ▁tassa pāp iy as ikā
PA_pli-tv-pvr_5:50.2	ime samathā samathā, no tiṇavatthārako.	▁ime ▁samath ā ▁samath ā ▁no ▁tiṇ avatth ā r ako
PA_pli-tv-pvr_5:50.3	Tiṇavatthārako samatho ceva tiṇavatthārako ca.	▁tiṇ avatth ā r ako ▁samath o ▁ceva ▁tiṇ avatth ā r ako ▁ca
PA_pli-tv-pvr_5:51.1	Samathasammukhāvinayavāro niṭṭhito ekādasamo.	▁samath asam mukh ā vinay avāro ▁niṭṭhito ▁ekādasa mo
PA_pli-tv-pvr_5:52.0	7. Vinayavāra	▁vinay avāra
PA_pli-tv-pvr_5:52.1	Vinayo sammukhāvinayo, sammukhāvinayo vinayo?	▁vinay o ▁sammukhā vinay o ▁sammukhā vinay o ▁vinay o
PA_pli-tv-pvr_5:52.2	Vinayo yebhuyyasikā, yebhuyyasikā vinayo?	▁vinay o ▁yebhuyy as ikā ▁yebhuyy as ikā ▁vinay o
PA_pli-tv-pvr_5:52.3	Vinayo sativinayo, sativinayo vinayo?	▁vinay o ▁sati vinay o ▁sati vinay o ▁vinay o
PA_pli-tv-pvr_5:52.4	Vinayo amūḷhavinayo, amūḷhavinayo vinayo?	▁vinay o ▁a mūḷh avinay o ▁a mūḷh avinay o ▁vinay o
PA_pli-tv-pvr_5:52.5	Vinayo paṭiññātakaraṇaṁ, paṭiññātakaraṇaṁ vinayo?	▁vinay o ▁paṭiññā t akaraṇ aṃ ▁paṭiññā t akaraṇ aṃ ▁vinay o
PA_pli-tv-pvr_5:52.6	Vinayo tassapāpiyasikā, tassapāpiyasikā vinayo?	▁vinay o ▁tassa pāp iy as ikā ▁tassa pāp iy as ikā ▁vinay o
PA_pli-tv-pvr_5:52.7	Vinayo tiṇavatthārako, tiṇavatthārako vinayo?	▁vinay o ▁tiṇ avatth ā r ako ▁tiṇ avatth ā r ako ▁vinay o
PA_pli-tv-pvr_5:53.1	Vinayo siyā sammukhāvinayo siyā na sammukhāvinayo.	▁vinay o ▁siyā ▁sammukhā vinay o ▁siyā ▁na ▁sammukhā vinay o
PA_pli-tv-pvr_5:53.2	Sammukhāvinayo vinayo ceva sammukhāvinayo ca.	▁sammukhā vinay o ▁vinay o ▁ceva ▁sammukhā vinay o ▁ca
PA_pli-tv-pvr_5:54.1	Vinayo siyā yebhuyyasikā, siyā na yebhuyyasikā.	▁vinay o ▁siyā ▁yebhuyy as ikā ▁siyā ▁na ▁yebhuyy as ikā
PA_pli-tv-pvr_5:54.2	Yebhuyyasikā vinayo ceva yebhuyyasikā ca.	▁yebhuyy as ikā ▁vinay o ▁ceva ▁yebhuyy as ikā ▁ca
PA_pli-tv-pvr_5:55.1	Vinayo siyā sativinayo, siyā na sativinayo.	▁vinay o ▁siyā ▁sati vinay o ▁siyā ▁na ▁sati vinay o
PA_pli-tv-pvr_5:55.2	Sativinayo vinayo ceva sativinayo ca.	▁sati vinay o ▁vinay o ▁ceva ▁sati vinay o ▁ca
PA_pli-tv-pvr_5:56.1	Vinayo siyā amūḷhavinayo, siyā na amūḷhavinayo.	▁vinay o ▁siyā ▁a mūḷh avinay o ▁siyā ▁na ▁a mūḷh avinay o
PA_pli-tv-pvr_5:56.2	Amūḷhavinayo vinayo ceva amūḷhavinayo ca.	▁a mūḷh avinay o ▁vinay o ▁ceva ▁a mūḷh avinay o ▁ca
PA_pli-tv-pvr_5:57.1	Vinayo siyā paṭiññātakaraṇaṁ, siyā na paṭiññātakaraṇaṁ.	▁vinay o ▁siyā ▁paṭiññā t akaraṇ aṃ ▁siyā ▁na ▁paṭiññā t akaraṇ aṃ
PA_pli-tv-pvr_5:57.2	Paṭiññātakaraṇaṁ vinayo ceva paṭiññātakaraṇañca.	▁paṭiññā t akaraṇ aṃ ▁vinay o ▁ceva ▁paṭiññā t akaraṇ añca
PA_pli-tv-pvr_5:58.1	Vinayo siyā tassapāpiyasikā, siyā na tassapāpiyasikā.	▁vinay o ▁siyā ▁tassa pāp iy as ikā ▁siyā ▁na ▁tassa pāp iy as ikā
PA_pli-tv-pvr_5:58.2	Tassapāpiyasikā vinayo ceva tassapāpiyasikā ca.	▁tassa pāp iy as ikā ▁vinay o ▁ceva ▁tassa pāp iy as ikā ▁ca
PA_pli-tv-pvr_5:59.1	Vinayo siyā tiṇavatthārako, siyā na tiṇavatthārako.	▁vinay o ▁siyā ▁tiṇ avatth ā r ako ▁siyā ▁na ▁tiṇ avatth ā r ako
PA_pli-tv-pvr_5:59.2	Tiṇavatthārako vinayo ceva tiṇavatthārako ca.	▁tiṇ avatth ā r ako ▁vinay o ▁ceva ▁tiṇ avatth ā r ako ▁ca
PA_pli-tv-pvr_5:60.1	Vinayavāro niṭṭhito dvādasamo.	▁vinay avāro ▁niṭṭhito ▁dvādasa mo
PA_pli-tv-pvr_5:61.0	8. Kusalavāra	▁kusal avāra
PA_pli-tv-pvr_5:61.1	Sammukhāvinayo kusalo akusalo abyākato?	▁sammukhā vinay o ▁kusal o ▁akusal o ▁abyākat o
PA_pli-tv-pvr_5:61.2	Yebhuyyasikā kusalā akusalā abyākatā?	▁yebhuyy as ikā ▁kusalā ▁akusalā ▁abyākat ā
PA_pli-tv-pvr_5:61.3	Sativinayo kusalo akusalo abyākato?	▁sati vinay o ▁kusal o ▁akusal o ▁abyākat o
PA_pli-tv-pvr_5:61.4	Amūḷhavinayo kusalo akusalo abyākato?	▁a mūḷh avinay o ▁kusal o ▁akusal o ▁abyākat o
PA_pli-tv-pvr_5:61.5	Paṭiññātakaraṇaṁ kusalaṁ akusalaṁ abyākataṁ?	▁paṭiññā t akaraṇ aṃ ▁kusalaṃ ▁akusal aṃ ▁abyākat aṃ
PA_pli-tv-pvr_5:61.6	Tassapāpiyasikā kusalā akusalā abyākatā?	▁tassa pāp iy as ikā ▁kusalā ▁akusalā ▁abyākat ā
PA_pli-tv-pvr_5:61.7	Tiṇavatthārako kusalo akusalo abyākato?	▁tiṇ avatth ā r ako ▁kusal o ▁akusal o ▁abyākat o
PA_pli-tv-pvr_5:62.1	Sammukhāvinayo siyā kusalo, siyā abyākato.	▁sammukhā vinay o ▁siyā ▁kusal o ▁siyā ▁abyākat o
PA_pli-tv-pvr_5:62.2	Natthi sammukhāvinayo akusalo.	▁natthi ▁sammukhā vinay o ▁akusal o
PA_pli-tv-pvr_5:63.1	Yebhuyyasikā siyā kusalā, siyā akusalā, siyā abyākatā.	▁yebhuyy as ikā ▁siyā ▁kusalā ▁siyā ▁akusalā ▁siyā ▁abyākat ā
PA_pli-tv-pvr_5:64.1	Sativinayo siyā kusalo, siyā akusalo, siyā abyākato.	▁sati vinay o ▁siyā ▁kusal o ▁siyā ▁akusal o ▁siyā ▁abyākat o
PA_pli-tv-pvr_5:65.1	Amūḷhavinayo siyā kusalo, siyā akusalo, siyā abyākato.	▁a mūḷh avinay o ▁siyā ▁kusal o ▁siyā ▁akusal o ▁siyā ▁abyākat o
PA_pli-tv-pvr_5:66.1	Paṭiññātakaraṇaṁ siyā kusalaṁ, siyā akusalaṁ, siyā abyākataṁ.	▁paṭiññā t akaraṇ aṃ ▁siyā ▁kusalaṃ ▁siyā ▁akusal aṃ ▁siyā ▁abyākat aṃ
PA_pli-tv-pvr_5:67.1	Tassapāpiyasikā siyā kusalā, siyā akusalā siyā abyākatā.	▁tassa pāp iy as ikā ▁siyā ▁kusalā ▁siyā ▁akusalā ▁siyā ▁abyākat ā
PA_pli-tv-pvr_5:68.1	Tiṇavatthārako siyā kusalo, siyā akusalo, siyā abyākato.	▁tiṇ avatth ā r ako ▁siyā ▁kusal o ▁siyā ▁akusal o ▁siyā ▁abyākat o
PA_pli-tv-pvr_5:69.1	Vivādādhikaraṇaṁ kusalaṁ akusalaṁ abyākataṁ.	▁vivād ādhikaraṇ aṃ ▁kusalaṃ ▁akusal aṃ ▁abyākat aṃ
PA_pli-tv-pvr_5:69.2	Anuvādādhikaraṇaṁ kusalaṁ akusalaṁ abyākataṁ.	▁anu vād ādhikaraṇ aṃ ▁kusalaṃ ▁akusal aṃ ▁abyākat aṃ
PA_pli-tv-pvr_5:69.3	Āpattādhikaraṇaṁ kusalaṁ akusalaṁ abyākataṁ.	▁ ā patt ādhikaraṇ aṃ ▁kusalaṃ ▁akusal aṃ ▁abyākat aṃ
PA_pli-tv-pvr_5:69.4	Kiccādhikaraṇaṁ kusalaṁ akusalaṁ abyākataṁ.	▁kicc ādhikaraṇ aṃ ▁kusalaṃ ▁akusal aṃ ▁abyākat aṃ
PA_pli-tv-pvr_5:70.1	Vivādādhikaraṇaṁ siyā kusalaṁ, siyā akusalaṁ, siyā abyākataṁ.	▁vivād ādhikaraṇ aṃ ▁siyā ▁kusalaṃ ▁siyā ▁akusal aṃ ▁siyā ▁abyākat aṃ
PA_pli-tv-pvr_5:71.1	Anuvādādhikaraṇaṁ siyā kusalaṁ, siyā akusalaṁ, siyā abyākataṁ.	▁anu vād ādhikaraṇ aṃ ▁siyā ▁kusalaṃ ▁siyā ▁akusal aṃ ▁siyā ▁abyākat aṃ
PA_pli-tv-pvr_5:72.1	Āpattādhikaraṇaṁ siyā akusalaṁ, siyā abyākataṁ.	▁ ā patt ādhikaraṇ aṃ ▁siyā ▁akusal aṃ ▁siyā ▁abyākat aṃ
PA_pli-tv-pvr_5:72.2	Natthi āpattādhikaraṇaṁ kusalaṁ.	▁natthi ▁ ā patt ādhikaraṇ aṃ ▁kusalaṃ
PA_pli-tv-pvr_5:73.1	Kiccādhikaraṇaṁ siyā kusalaṁ, siyā akusalaṁ, siyā abyākataṁ.	▁kicc ādhikaraṇ aṃ ▁siyā ▁kusalaṃ ▁siyā ▁akusal aṃ ▁siyā ▁abyākat aṃ
PA_pli-tv-pvr_5:74.1	Kusalavāro niṭṭhito terasamo.	▁kusal avāro ▁niṭṭhito ▁terasa mo
PA_pli-tv-pvr_5:75.0	9. Yatthavāra, pucchāvāra	▁yattha vā ra ▁pucchā vā ra
PA_pli-tv-pvr_5:75.1	Yattha yebhuyyasikā labbhati, tattha sammukhāvinayo labbhati;	▁yattha ▁yebhuyy as ikā ▁labbhati ▁tattha ▁sammukhā vinay o ▁labbhati
PA_pli-tv-pvr_5:75.2	yattha sammukhāvinayo labbhati, tattha yebhuyyasikā labbhati.	▁yattha ▁sammukhā vinay o ▁labbhati ▁tattha ▁yebhuyy as ikā ▁labbhati
PA_pli-tv-pvr_5:75.3	Na tattha sativinayo labbhati, na tattha amūḷhavinayo labbhati, na tattha paṭiññātakaraṇaṁ labbhati, na tattha tassapāpiyasikā labbhati, na tattha tiṇavatthārako labbhati.	▁na ▁tattha ▁sati vinay o ▁labbhati ▁na ▁tattha ▁a mūḷh avinay o ▁labbhati ▁na ▁tattha ▁paṭiññā t akaraṇ aṃ ▁labbhati ▁na ▁tattha ▁tassa pāp iy as ikā ▁labbhati ▁na ▁tattha ▁tiṇ avatth ā r ako ▁labbhati
PA_pli-tv-pvr_5:76.1	Yattha sativinayo labbhati, tattha sammukhāvinayo labbhati;	▁yattha ▁sati vinay o ▁labbhati ▁tattha ▁sammukhā vinay o ▁labbhati
PA_pli-tv-pvr_5:76.2	yattha sammukhāvinayo labbhati, tattha sativinayo labbhati.	▁yattha ▁sammukhā vinay o ▁labbhati ▁tattha ▁sati vinay o ▁labbhati
PA_pli-tv-pvr_5:76.3	Na tattha amūḷhavinayo labbhati, na tattha paṭiññātakaraṇaṁ labbhati, na tattha tassapāpiyasikā labbhati, na tattha tiṇavatthārako labbhati, na tattha yebhuyyasikā labbhati.	▁na ▁tattha ▁a mūḷh avinay o ▁labbhati ▁na ▁tattha ▁paṭiññā t akaraṇ aṃ ▁labbhati ▁na ▁tattha ▁tassa pāp iy as ikā ▁labbhati ▁na ▁tattha ▁tiṇ avatth ā r ako ▁labbhati ▁na ▁tattha ▁yebhuyy as ikā ▁labbhati
PA_pli-tv-pvr_5:77.1	Yattha amūḷhavinayo labbhati, tattha sammukhāvinayo labbhati;	▁yattha ▁a mūḷh avinay o ▁labbhati ▁tattha ▁sammukhā vinay o ▁labbhati
PA_pli-tv-pvr_5:77.2	yattha sammukhāvinayo labbhati, tattha amūḷhavinayo labbhati.	▁yattha ▁sammukhā vinay o ▁labbhati ▁tattha ▁a mūḷh avinay o ▁labbhati
PA_pli-tv-pvr_5:77.3	Na tattha paṭiññātakaraṇaṁ labbhati, na tattha tassapāpiyasikā labbhati, na tattha tiṇavatthārako labbhati, na tattha yebhuyyasikā labbhati, na tattha sativinayo labbhati.	▁na ▁tattha ▁paṭiññā t akaraṇ aṃ ▁labbhati ▁na ▁tattha ▁tassa pāp iy as ikā ▁labbhati ▁na ▁tattha ▁tiṇ avatth ā r ako ▁labbhati ▁na ▁tattha ▁yebhuyy as ikā ▁labbhati ▁na ▁tattha ▁sati vinay o ▁labbhati
PA_pli-tv-pvr_5:78.1	Yattha paṭiññātakaraṇaṁ labbhati, tattha sammukhāvinayo labbhati;	▁yattha ▁paṭiññā t akaraṇ aṃ ▁labbhati ▁tattha ▁sammukhā vinay o ▁labbhati
PA_pli-tv-pvr_5:78.2	yattha sammukhāvinayo labbhati, tattha paṭiññātakaraṇaṁ labbhati.	▁yattha ▁sammukhā vinay o ▁labbhati ▁tattha ▁paṭiññā t akaraṇ aṃ ▁labbhati
PA_pli-tv-pvr_5:78.3	Na tattha tassapāpiyasikā labbhati, na tattha tiṇavatthārako labbhati, na tattha yebhuyyasikā labbhati, na tattha sativinayo labbhati, na tattha amūḷhavinayo labbhati.	▁na ▁tattha ▁tassa pāp iy as ikā ▁labbhati ▁na ▁tattha ▁tiṇ avatth ā r ako ▁labbhati ▁na ▁tattha ▁yebhuyy as ikā ▁labbhati ▁na ▁tattha ▁sati vinay o ▁labbhati ▁na ▁tattha ▁a mūḷh avinay o ▁labbhati
